transaction_id,date,customer_id,product_id,product_category,region,amount,tax,total_revenue
TRX-23119,2025-06-05,CUST-556,PROD-1932,Toys,Asia Pacific,329.02,26.32,355.34
TRX-23120,2025-10-22,CUST-745,PROD-4254,Toys,North America,179.16,14.33,193.49
TRX-23121,2025-06-18,CUST-617,PROD-2195,Home & Garden,Europe,115.7,9.26,124.96
TRX-23122,2025-04-28,CUST-377,PROD-4083,Home & Garden,Asia Pacific,362.77,29.02,391.79
TRX-23123,2025-09-03,CUST-465,PROD-1922,Home & Garden,Europe,487.06,38.96,526.02
TRX-23124,2025-04-04,CUST-747,PROD-3099,Sports,Latin America,471.68,37.73,509.41
TRX-23125,2025-05-18,CUST-160,PROD-3241,Sports,Europe,258.62,20.69,279.31
TRX-23126,2025-10-31,CUST-987,PROD-4435,Toys,North America,265.5,21.24,286.74
TRX-23127,2025-11-12,CUST-622,PROD-4578,Home & Garden,Asia Pacific,447.3,35.78,483.08
TRX-23128,2025-12-29,CUST-462,PROD-3224,Toys,North America,162.34,12.99,175.33
TRX-23129,2025-01-06,CUST-210,PROD-2661,Toys,North America,176.74,14.14,190.88
TRX-23130,2025-11-25,CUST-134,PROD-4483,Clothing,Latin America,312.49,25.0,337.49
TRX-23131,2025-10-19,CUST-560,PROD-2082,Sports,Europe,31.65,2.53,34.18
TRX-23132,2025-04-10,CUST-382,PROD-3596,Toys,Asia Pacific,292.16,23.37,315.53
TRX-23133,2025-11-05,CUST-356,PROD-2756,Clothing,Asia Pacific,498.24,39.86,538.1
TRX-23134,2025-05-01,CUST-422,PROD-2814,Clothing,North America,81.29,6.5,87.79
TRX-23135,2025-07-31,CUST-437,PROD-3223,Home & Garden,Asia Pacific,427.44,34.2,461.64
TRX-23136,2025-10-10,CUST-608,PROD-1039,Sports,North America,468.75,37.5,506.25
TRX-23137,2025-12-09,CUST-694,PROD-4115,Clothing,North America,89.42,7.15,96.57
TRX-23138,2025-05-11,CUST-939,PROD-3194,Clothing,Asia Pacific,268.08,21.45,289.53
TRX-23139,2025-05-27,CUST-848,PROD-2568,Clothing,Europe,121.86,9.75,131.61
TRX-23140,2025-03-08,CUST-661,PROD-2375,Electronics,North America,319.98,25.6,345.58
TRX-23141,2025-05-20,CUST-840,PROD-3968,Electronics,Latin America,328.06,26.24,354.3
TRX-23142,2025-12-28,CUST-566,PROD-3213,Clothing,Europe,167.08,13.37,180.45
TRX-23143,2025-03-04,CUST-811,PROD-2184,Sports,Europe,96.85,7.75,104.6
TRX-23144,2025-11-10,CUST-154,PROD-4379,Sports,Latin America,390.9,31.27,422.17
TRX-23145,2025-02-14,CUST-634,PROD-2347,Home & Garden,Asia Pacific,112.79,9.02,121.81
TRX-23146,2025-06-29,CUST-228,PROD-2060,Sports,Asia Pacific,318.81,25.5,344.31
TRX-23147,2025-03-12,CUST-849,PROD-2910,Home & Garden,Latin America,151.28,12.1,163.38
TRX-23148,2025-04-19,CUST-137,PROD-3831,Toys,Asia Pacific,466.8,37.34,504.14
TRX-23149,2025-06-08,CUST-999,PROD-4580,Sports,Latin America,408.42,32.67,441.09
TRX-23150,2025-08-29,CUST-543,PROD-4823,Toys,Europe,402.08,32.17,434.25
TRX-23151,2025-01-29,CUST-862,PROD-3464,Home & Garden,Asia Pacific,271.1,21.69,292.79
TRX-23152,2025-09-20,CUST-752,PROD-3212,Home & Garden,North America,366.18,29.29,395.47
TRX-23153,2025-01-15,CUST-594,PROD-2212,Electronics,Asia Pacific,212.65,17.01,229.66
TRX-23154,2025-12-22,CUST-961,PROD-1982,Clothing,Europe,298.07,23.85,321.92
TRX-23155,2025-01-10,CUST-630,PROD-3418,Toys,Asia Pacific,98.07,7.85,105.92
TRX-23156,2025-11-18,CUST-193,PROD-3469,Sports,Latin America,439.09,35.13,474.22
TRX-23157,2025-10-20,CUST-524,PROD-2202,Toys,Latin America,55.26,4.42,59.68
TRX-23158,2025-01-01,CUST-808,PROD-3491,Toys,North America,273.25,21.86,295.11
TRX-23159,2025-02-03,CUST-823,PROD-1174,Home & Garden,Europe,292.32,23.39,315.71
TRX-23160,2025-09-27,CUST-527,PROD-2157,Clothing,North America,479.55,38.36,517.91
TRX-23161,2025-08-21,CUST-185,PROD-1075,Sports,Europe,404.83,32.39,437.22
TRX-23162,2025-10-29,CUST-692,PROD-1970,Clothing,Europe,124.41,9.95,134.36
TRX-23163,2025-04-17,CUST-917,PROD-3644,Electronics,Asia Pacific,362.09,28.97,391.06
TRX-23164,2025-08-12,CUST-585,PROD-4628,Sports,North America,279.16,22.33,301.49
TRX-23165,2025-01-31,CUST-130,PROD-3283,Electronics,Latin America,320.54,25.64,346.18
TRX-23166,2025-07-04,CUST-279,PROD-4927,Sports,Europe,380.41,30.43,410.84
TRX-23167,2025-04-17,CUST-681,PROD-3840,Home & Garden,Asia Pacific,319.09,25.53,344.62
TRX-23168,2025-09-24,CUST-518,PROD-3528,Sports,North America,291.98,23.36,315.34
TRX-23169,2025-09-16,CUST-662,PROD-3188,Clothing,North America,27.13,2.17,29.3
TRX-23170,2025-09-18,CUST-589,PROD-1298,Electronics,Europe,276.67,22.13,298.8
TRX-23171,2025-07-23,CUST-713,PROD-1167,Home & Garden,Asia Pacific,219.89,17.59,237.48
TRX-23172,2025-03-09,CUST-586,PROD-2195,Clothing,Latin America,64.87,5.19,70.06
TRX-23173,2025-05-30,CUST-450,PROD-3779,Clothing,Europe,214.41,17.15,231.56
TRX-23174,2025-01-08,CUST-755,PROD-2626,Electronics,Asia Pacific,326.71,26.14,352.85
TRX-23175,2025-07-10,CUST-845,PROD-2838,Home & Garden,Europe,134.19,10.74,144.93
TRX-23176,2025-09-18,CUST-534,PROD-1131,Electronics,Latin America,211.53,16.92,228.45
TRX-23177,2025-10-23,CUST-332,PROD-2622,Electronics,Europe,484.15,38.73,522.88
TRX-23178,2025-03-19,CUST-103,PROD-4219,Sports,Asia Pacific,314.22,25.14,339.36
TRX-23179,2025-10-22,CUST-566,PROD-4778,Clothing,Europe,11.46,0.92,12.38
TRX-23180,2025-03-23,CUST-482,PROD-2483,Home & Garden,North America,409.21,32.74,441.95
TRX-23181,2025-05-28,CUST-285,PROD-4080,Toys,Asia Pacific,127.23,10.18,137.41
TRX-23182,2025-08-16,CUST-557,PROD-3718,Clothing,Europe,441.62,35.33,476.95
TRX-23183,2025-07-07,CUST-956,PROD-2837,Sports,North America,401.97,32.16,434.13
TRX-23184,2025-04-27,CUST-120,PROD-4207,Toys,North America,66.12,5.29,71.41
TRX-23185,2025-08-20,CUST-240,PROD-4220,Toys,Europe,482.17,38.57,520.74
TRX-23186,2025-10-17,CUST-169,PROD-3277,Home & Garden,North America,367.17,29.37,396.54
TRX-23187,2025-08-18,CUST-154,PROD-4197,Clothing,Latin America,51.72,4.14,55.86
TRX-23188,2025-11-02,CUST-668,PROD-2285,Home & Garden,North America,69.2,5.54,74.74
TRX-23189,2025-06-14,CUST-445,PROD-2007,Clothing,North America,426.74,34.14,460.88
TRX-23190,2025-04-21,CUST-569,PROD-3564,Electronics,North America,406.75,32.54,439.29
TRX-23191,2025-11-05,CUST-541,PROD-2148,Electronics,North America,237.31,18.98,256.29
TRX-23192,2025-12-28,CUST-628,PROD-3512,Electronics,Europe,92.08,7.37,99.45
TRX-23193,2025-01-09,CUST-732,PROD-3006,Toys,Latin America,130.96,10.48,141.44
TRX-23194,2025-12-02,CUST-382,PROD-3081,Electronics,Latin America,51.65,4.13,55.78
TRX-23195,2025-06-08,CUST-678,PROD-1637,Home & Garden,Europe,321.56,25.72,347.28
TRX-23196,2025-11-11,CUST-512,PROD-2856,Electronics,North America,460.61,36.85,497.46
TRX-23197,2025-04-03,CUST-864,PROD-4935,Clothing,Europe,106.3,8.5,114.8
TRX-23198,2025-03-07,CUST-756,PROD-2924,Clothing,North America,330.65,26.45,357.1
TRX-23199,2025-04-26,CUST-346,PROD-2660,Sports,Latin America,88.71,7.1,95.81
TRX-23200,2025-02-13,CUST-605,PROD-3267,Clothing,Europe,297.54,23.8,321.34
TRX-23201,2025-10-02,CUST-969,PROD-4892,Toys,Europe,48.78,3.9,52.68
TRX-23202,2025-07-28,CUST-310,PROD-4857,Toys,Latin America,204.64,16.37,221.01
TRX-23203,2025-09-21,CUST-475,PROD-4799,Electronics,North America,106.55,8.52,115.07
TRX-23204,2025-03-10,CUST-888,PROD-2061,Clothing,Latin America,332.62,26.61,359.23
TRX-23205,2025-11-15,CUST-879,PROD-1964,Electronics,Latin America,196.48,15.72,212.2
TRX-23206,2025-04-29,CUST-941,PROD-2548,Home & Garden,North America,54.77,4.38,59.15
TRX-23207,2025-09-17,CUST-470,PROD-3975,Sports,Asia Pacific,418.91,33.51,452.42
TRX-23208,2025-11-05,CUST-714,PROD-3250,Toys,Latin America,252.22,20.18,272.4
TRX-23209,2025-12-08,CUST-582,PROD-3918,Electronics,Europe,406.67,32.53,439.2
TRX-23210,2025-05-13,CUST-451,PROD-4789,Sports,Europe,64.71,5.18,69.89
TRX-23211,2025-08-20,CUST-684,PROD-4920,Toys,Europe,25.78,2.06,27.84
TRX-23212,2025-01-14,CUST-913,PROD-4230,Toys,Latin America,299.93,23.99,323.92
TRX-23213,2025-08-09,CUST-983,PROD-4271,Sports,North America,477.94,38.24,516.18
TRX-23214,2025-09-12,CUST-842,PROD-3608,Electronics,North America,294.14,23.53,317.67
TRX-23215,2025-09-04,CUST-201,PROD-2671,Sports,Latin America,145.9,11.67,157.57
TRX-23216,2025-09-20,CUST-867,PROD-3064,Toys,Latin America,187.49,15.0,202.49
TRX-23217,2025-03-24,CUST-500,PROD-1695,Home & Garden,Asia Pacific,262.73,21.02,283.75
TRX-23218,2025-08-20,CUST-597,PROD-3208,Electronics,Latin America,21.99,1.76,23.75
TRX-23219,2025-03-02,CUST-606,PROD-1840,Home & Garden,Asia Pacific,414.41,33.15,447.56
TRX-23220,2025-10-23,CUST-317,PROD-4879,Clothing,Europe,66.23,5.3,71.53
TRX-23221,2025-07-19,CUST-194,PROD-2377,Electronics,Europe,91.7,7.34,99.04
TRX-23222,2025-05-17,CUST-578,PROD-4702,Home & Garden,Asia Pacific,260.76,20.86,281.62
TRX-23223,2025-01-19,CUST-825,PROD-4959,Toys,Latin America,267.72,21.42,289.14
TRX-23224,2025-01-24,CUST-426,PROD-1249,Clothing,Europe,300.44,24.04,324.48
TRX-23225,2025-07-14,CUST-856,PROD-2430,Electronics,North America,49.95,4.0,53.95
TRX-23226,2025-01-05,CUST-388,PROD-1663,Sports,Europe,239.64,19.17,258.81
TRX-23227,2025-12-30,CUST-512,PROD-1198,Home & Garden,North America,210.95,16.88,227.83
TRX-23228,2025-12-07,CUST-184,PROD-1587,Electronics,Asia Pacific,314.5,25.16,339.66
TRX-23229,2025-07-14,CUST-907,PROD-1907,Clothing,North America,463.23,37.06,500.29
TRX-23230,2025-02-21,CUST-281,PROD-2868,Clothing,Asia Pacific,136.18,10.89,147.07
TRX-23231,2025-09-12,CUST-590,PROD-4745,Sports,North America,285.91,22.87,308.78
TRX-23232,2025-10-26,CUST-340,PROD-2733,Sports,North America,330.51,26.44,356.95
TRX-23233,2025-08-15,CUST-827,PROD-2271,Home & Garden,Asia Pacific,382.66,30.61,413.27
TRX-23234,2025-09-02,CUST-690,PROD-3788,Home & Garden,Asia Pacific,336.75,26.94,363.69
TRX-23235,2025-10-12,CUST-242,PROD-3102,Toys,Europe,224.13,17.93,242.06
TRX-23236,2025-09-22,CUST-689,PROD-4718,Sports,North America,273.48,21.88,295.36
TRX-23237,2025-10-22,CUST-625,PROD-3850,Sports,Latin America,437.85,35.03,472.88
TRX-23238,2025-08-01,CUST-485,PROD-1010,Electronics,Europe,336.77,26.94,363.71
TRX-23239,2025-09-03,CUST-260,PROD-2154,Toys,Europe,432.75,34.62,467.37
TRX-23240,2025-03-01,CUST-439,PROD-1714,Sports,North America,475.07,38.01,513.08
TRX-23241,2025-06-01,CUST-639,PROD-4948,Clothing,North America,447.1,35.77,482.87
TRX-23242,2025-05-26,CUST-602,PROD-2750,Toys,North America,134.77,10.78,145.55
TRX-23243,2025-11-27,CUST-379,PROD-2053,Clothing,Europe,405.13,32.41,437.54
TRX-23244,2025-10-08,CUST-581,PROD-3551,Home & Garden,North America,414.73,33.18,447.91
TRX-23245,2025-06-15,CUST-108,PROD-3549,Toys,North America,47.8,3.82,51.62
TRX-23246,2025-06-17,CUST-407,PROD-2020,Toys,Latin America,79.4,6.35,85.75
TRX-23247,2025-02-13,CUST-879,PROD-2060,Home & Garden,Europe,255.05,20.4,275.45
TRX-23248,2025-10-05,CUST-620,PROD-1508,Home & Garden,Europe,302.61,24.21,326.82
TRX-23249,2025-09-18,CUST-804,PROD-1364,Sports,Latin America,239.15,19.13,258.28
TRX-23250,2025-03-24,CUST-127,PROD-3576,Clothing,North America,399.28,31.94,431.22
TRX-23251,2025-05-04,CUST-306,PROD-2649,Home & Garden,Europe,11.22,0.9,12.12
TRX-23252,2025-07-06,CUST-745,PROD-2068,Toys,Latin America,435.01,34.8,469.81
TRX-23253,2025-07-13,CUST-313,PROD-3629,Toys,North America,359.19,28.74,387.93
TRX-23254,2025-03-26,CUST-436,PROD-1386,Home & Garden,North America,61.67,4.93,66.6
TRX-23255,2025-09-14,CUST-736,PROD-3659,Sports,Europe,462.97,37.04,500.01
TRX-23256,2025-09-27,CUST-658,PROD-3345,Toys,Latin America,323.96,25.92,349.88
TRX-23257,2025-02-17,CUST-988,PROD-1316,Home & Garden,Latin America,260.15,20.81,280.96
TRX-23258,2025-12-12,CUST-175,PROD-3184,Electronics,Asia Pacific,159.6,12.77,172.37
TRX-23259,2025-12-21,CUST-938,PROD-2722,Electronics,Latin America,474.7,37.98,512.68
TRX-23260,2025-10-25,CUST-898,PROD-2031,Clothing,North America,37.06,2.96,40.02
TRX-23261,2025-09-20,CUST-223,PROD-1187,Electronics,Asia Pacific,304.17,24.33,328.5
TRX-23262,2025-12-16,CUST-683,PROD-1839,Electronics,Asia Pacific,366.14,29.29,395.43
TRX-23263,2025-07-09,CUST-557,PROD-3933,Sports,North America,365.7,29.26,394.96
TRX-23264,2025-10-05,CUST-164,PROD-2603,Toys,North America,199.73,15.98,215.71
TRX-23265,2025-10-30,CUST-904,PROD-2173,Toys,Asia Pacific,279.18,22.33,301.51
TRX-23266,2025-11-21,CUST-828,PROD-2866,Clothing,Latin America,368.76,29.5,398.26
TRX-23267,2025-12-01,CUST-762,PROD-2204,Home & Garden,Asia Pacific,153.42,12.27,165.69
TRX-23268,2025-11-17,CUST-349,PROD-2178,Sports,Asia Pacific,323.36,25.87,349.23
TRX-23269,2025-10-03,CUST-827,PROD-3640,Electronics,Europe,46.43,3.71,50.14
TRX-23270,2025-04-07,CUST-126,PROD-4538,Electronics,Asia Pacific,78.02,6.24,84.26
TRX-23271,2025-11-16,CUST-887,PROD-2044,Clothing,North America,457.29,36.58,493.87
TRX-23272,2025-08-29,CUST-420,PROD-2367,Clothing,Asia Pacific,323.98,25.92,349.9
TRX-23273,2025-08-05,CUST-715,PROD-1929,Home & Garden,Latin America,271.93,21.75,293.68
TRX-23274,2025-01-20,CUST-128,PROD-3662,Sports,Latin America,379.12,30.33,409.45
TRX-23275,2025-07-10,CUST-356,PROD-4981,Home & Garden,Europe,73.21,5.86,79.07
TRX-23276,2025-07-28,CUST-165,PROD-2473,Clothing,North America,111.16,8.89,120.05
TRX-23277,2025-08-24,CUST-191,PROD-3056,Sports,Asia Pacific,257.0,20.56,277.56
TRX-23278,2025-02-01,CUST-634,PROD-4538,Clothing,North America,376.4,30.11,406.51
TRX-23279,2025-10-14,CUST-763,PROD-2967,Clothing,Asia Pacific,248.97,19.92,268.89
TRX-23280,2025-01-31,CUST-243,PROD-2908,Sports,Asia Pacific,151.86,12.15,164.01
TRX-23281,2025-12-05,CUST-417,PROD-1524,Sports,Latin America,244.19,19.54,263.73
TRX-23282,2025-12-03,CUST-202,PROD-1631,Sports,Asia Pacific,430.96,34.48,465.44
TRX-23283,2025-07-02,CUST-737,PROD-1687,Electronics,Europe,135.42,10.83,146.25
TRX-23284,2025-04-08,CUST-644,PROD-1869,Home & Garden,Asia Pacific,136.13,10.89,147.02
TRX-23285,2025-09-03,CUST-101,PROD-1140,Electronics,North America,173.51,13.88,187.39
TRX-23286,2025-03-25,CUST-462,PROD-3659,Toys,Asia Pacific,38.88,3.11,41.99
TRX-23287,2025-06-25,CUST-648,PROD-3056,Home & Garden,Latin America,380.86,30.47,411.33
TRX-23288,2025-08-10,CUST-865,PROD-1765,Electronics,Asia Pacific,38.49,3.08,41.57
TRX-23289,2025-01-03,CUST-523,PROD-1524,Electronics,Latin America,264.62,21.17,285.79
TRX-23290,2025-09-14,CUST-229,PROD-4420,Electronics,North America,258.28,20.66,278.94
TRX-23291,2025-04-25,CUST-320,PROD-3138,Home & Garden,North America,473.88,37.91,511.79
TRX-23292,2025-12-11,CUST-280,PROD-3074,Home & Garden,Latin America,136.61,10.93,147.54
TRX-23293,2025-08-16,CUST-473,PROD-4182,Sports,Asia Pacific,197.31,15.78,213.09
TRX-23294,2025-03-14,CUST-378,PROD-1496,Electronics,Asia Pacific,221.88,17.75,239.63
TRX-23295,2025-08-11,CUST-670,PROD-4249,Home & Garden,Europe,118.17,9.45,127.62
TRX-23296,2025-11-03,CUST-453,PROD-4074,Toys,Latin America,371.16,29.69,400.85
TRX-23297,2025-06-28,CUST-942,PROD-2618,Sports,Latin America,54.9,4.39,59.29
TRX-23298,2025-11-27,CUST-793,PROD-4086,Clothing,Europe,181.38,14.51,195.89
TRX-23299,2025-07-30,CUST-829,PROD-3441,Electronics,Latin America,339.97,27.2,367.17
TRX-23300,2025-08-17,CUST-785,PROD-3801,Home & Garden,Europe,184.37,14.75,199.12
TRX-23301,2025-12-30,CUST-984,PROD-2827,Clothing,Asia Pacific,324.63,25.97,350.6
TRX-23302,2025-10-22,CUST-394,PROD-3484,Sports,North America,91.71,7.34,99.05
TRX-23303,2025-09-30,CUST-579,PROD-2219,Clothing,North America,100.72,8.06,108.78
TRX-23304,2025-10-11,CUST-402,PROD-3473,Home & Garden,North America,49.64,3.97,53.61
TRX-23305,2025-07-29,CUST-744,PROD-3235,Sports,Europe,477.46,38.2,515.66
TRX-23306,2025-09-10,CUST-156,PROD-3177,Electronics,North America,421.4,33.71,455.11
TRX-23307,2025-05-15,CUST-561,PROD-4498,Sports,Latin America,234.69,18.78,253.47
TRX-23308,2025-04-07,CUST-100,PROD-4042,Toys,Latin America,68.11,5.45,73.56
TRX-23309,2025-04-11,CUST-883,PROD-3586,Clothing,Latin America,66.71,5.34,72.05
TRX-23310,2025-01-25,CUST-509,PROD-3443,Electronics,Europe,246.05,19.68,265.73
TRX-23311,2025-10-14,CUST-558,PROD-1453,Sports,Latin America,107.2,8.58,115.78
TRX-23312,2025-10-19,CUST-202,PROD-4283,Electronics,Latin America,189.28,15.14,204.42
TRX-23313,2025-09-04,CUST-424,PROD-2386,Toys,Europe,298.29,23.86,322.15
TRX-23314,2025-05-01,CUST-852,PROD-2081,Clothing,North America,72.39,5.79,78.18
TRX-23315,2025-12-23,CUST-305,PROD-3574,Home & Garden,Asia Pacific,434.97,34.8,469.77
TRX-23316,2025-09-30,CUST-877,PROD-2385,Toys,Europe,194.59,15.57,210.16
TRX-23317,2025-05-16,CUST-981,PROD-3698,Toys,Asia Pacific,343.7,27.5,371.2
TRX-23318,2025-04-20,CUST-173,PROD-3860,Electronics,Latin America,371.0,29.68,400.68
TRX-23319,2025-12-13,CUST-861,PROD-4248,Toys,North America,195.13,15.61,210.74
TRX-23320,2025-01-09,CUST-654,PROD-3729,Sports,Europe,93.92,7.51,101.43
TRX-23321,2025-08-04,CUST-561,PROD-3252,Clothing,Latin America,75.79,6.06,81.85
TRX-23322,2025-09-22,CUST-440,PROD-1000,Clothing,Asia Pacific,230.72,18.46,249.18
TRX-23323,2025-11-20,CUST-987,PROD-1913,Clothing,Latin America,92.87,7.43,100.3
TRX-23324,2025-05-15,CUST-656,PROD-2322,Home & Garden,Latin America,225.62,18.05,243.67
TRX-23325,2025-09-30,CUST-302,PROD-4894,Home & Garden,Europe,239.51,19.16,258.67
TRX-23326,2025-12-23,CUST-649,PROD-2662,Toys,North America,381.79,30.54,412.33
TRX-23327,2025-11-24,CUST-815,PROD-4319,Clothing,Latin America,225.55,18.04,243.59
TRX-23328,2025-02-08,CUST-362,PROD-4068,Electronics,Latin America,239.55,19.16,258.71
TRX-23329,2025-10-01,CUST-872,PROD-4406,Sports,Asia Pacific,212.76,17.02,229.78
TRX-23330,2025-10-12,CUST-192,PROD-1903,Sports,Europe,266.87,21.35,288.22
TRX-23331,2025-03-11,CUST-653,PROD-1171,Sports,Europe,294.02,23.52,317.54
TRX-23332,2025-09-10,CUST-605,PROD-4288,Electronics,Asia Pacific,73.39,5.87,79.26
TRX-23333,2025-04-07,CUST-288,PROD-1004,Toys,Asia Pacific,32.76,2.62,35.38
TRX-23334,2025-11-26,CUST-201,PROD-3180,Sports,Europe,414.55,33.16,447.71
TRX-23335,2025-11-20,CUST-109,PROD-2183,Clothing,Asia Pacific,309.65,24.77,334.42
TRX-23336,2025-06-05,CUST-540,PROD-3975,Sports,Europe,151.66,12.13,163.79
TRX-23337,2025-06-26,CUST-377,PROD-2304,Electronics,North America,33.36,2.67,36.03
TRX-23338,2025-07-02,CUST-798,PROD-4887,Clothing,Latin America,498.04,39.84,537.88
TRX-23339,2025-09-17,CUST-160,PROD-1648,Electronics,North America,262.21,20.98,283.19
TRX-23340,2025-01-31,CUST-994,PROD-2554,Sports,Europe,418.81,33.5,452.31
TRX-23341,2025-09-19,CUST-750,PROD-1985,Clothing,Latin America,76.91,6.15,83.06
TRX-23342,2025-10-27,CUST-338,PROD-3512,Toys,Asia Pacific,48.75,3.9,52.65
TRX-23343,2025-04-27,CUST-532,PROD-3925,Toys,Europe,27.66,2.21,29.87
TRX-23344,2025-12-02,CUST-327,PROD-2620,Clothing,Asia Pacific,483.87,38.71,522.58
TRX-23345,2025-07-13,CUST-100,PROD-4164,Home & Garden,Europe,261.97,20.96,282.93
TRX-23346,2025-12-02,CUST-143,PROD-3544,Electronics,Asia Pacific,456.34,36.51,492.85
TRX-23347,2025-12-18,CUST-211,PROD-4159,Home & Garden,North America,277.96,22.24,300.2
TRX-23348,2025-09-06,CUST-800,PROD-3910,Sports,North America,340.35,27.23,367.58
TRX-23349,2025-03-15,CUST-954,PROD-3779,Clothing,Asia Pacific,458.24,36.66,494.9
TRX-23350,2025-01-09,CUST-549,PROD-2418,Electronics,North America,236.24,18.9,255.14
TRX-23351,2025-01-20,CUST-148,PROD-2967,Toys,Latin America,415.86,33.27,449.13
TRX-23352,2025-10-16,CUST-473,PROD-2248,Toys,Latin America,39.83,3.19,43.02
TRX-23353,2025-03-05,CUST-690,PROD-3658,Sports,Asia Pacific,121.28,9.7,130.98
TRX-23354,2025-09-13,CUST-215,PROD-4461,Electronics,Europe,207.89,16.63,224.52
TRX-23355,2025-08-08,CUST-450,PROD-3556,Sports,Asia Pacific,477.04,38.16,515.2
TRX-23356,2025-04-01,CUST-701,PROD-1561,Home & Garden,Latin America,17.31,1.38,18.69
TRX-23357,2025-02-16,CUST-180,PROD-2369,Home & Garden,Asia Pacific,318.59,25.49,344.08
TRX-23358,2025-10-11,CUST-687,PROD-4692,Electronics,North America,91.34,7.31,98.65
TRX-23359,2025-06-19,CUST-703,PROD-2652,Sports,North America,212.73,17.02,229.75
TRX-23360,2025-07-07,CUST-633,PROD-3041,Electronics,Latin America,262.58,21.01,283.59
TRX-23361,2025-11-17,CUST-928,PROD-3457,Electronics,Europe,262.36,20.99,283.35
TRX-23362,2025-06-14,CUST-548,PROD-4155,Clothing,North America,81.99,6.56,88.55
TRX-23363,2025-07-31,CUST-224,PROD-2099,Home & Garden,Asia Pacific,167.59,13.41,181.0
TRX-23364,2025-03-11,CUST-213,PROD-2600,Home & Garden,Latin America,205.23,16.42,221.65
TRX-23365,2025-11-17,CUST-149,PROD-4488,Electronics,North America,371.66,29.73,401.39
TRX-23366,2025-09-17,CUST-135,PROD-1867,Clothing,Asia Pacific,325.25,26.02,351.27
TRX-23367,2025-08-17,CUST-533,PROD-1643,Electronics,Latin America,308.28,24.66,332.94
TRX-23368,2025-10-23,CUST-469,PROD-1732,Electronics,North America,409.22,32.74,441.96
TRX-23369,2025-08-28,CUST-296,PROD-4322,Clothing,Asia Pacific,351.85,28.15,380.0
TRX-23370,2025-10-16,CUST-741,PROD-4029,Home & Garden,Latin America,499.17,39.93,539.1
TRX-23371,2025-02-07,CUST-544,PROD-2707,Home & Garden,Asia Pacific,490.74,39.26,530.0
TRX-23372,2025-07-24,CUST-340,PROD-2496,Sports,North America,484.97,38.8,523.77
TRX-23373,2025-04-10,CUST-140,PROD-2340,Electronics,Asia Pacific,488.05,39.04,527.09
TRX-23374,2025-03-01,CUST-630,PROD-1350,Electronics,Asia Pacific,88.46,7.08,95.54
TRX-23375,2025-06-15,CUST-387,PROD-1411,Electronics,Asia Pacific,442.2,35.38,477.58
TRX-23376,2025-10-16,CUST-494,PROD-3677,Sports,Asia Pacific,55.84,4.47,60.31
TRX-23377,2025-08-07,CUST-385,PROD-3275,Clothing,Latin America,372.94,29.84,402.78
TRX-23378,2025-09-11,CUST-895,PROD-4213,Home & Garden,North America,465.62,37.25,502.87
TRX-23379,2025-01-06,CUST-437,PROD-3162,Toys,Latin America,349.62,27.97,377.59
TRX-23380,2025-01-30,CUST-162,PROD-3156,Toys,Asia Pacific,172.87,13.83,186.7
TRX-23381,2025-11-15,CUST-433,PROD-3838,Sports,Asia Pacific,72.66,5.81,78.47
TRX-23382,2025-11-13,CUST-542,PROD-1777,Clothing,North America,267.99,21.44,289.43
TRX-23383,2025-09-11,CUST-807,PROD-4772,Toys,Asia Pacific,434.35,34.75,469.1
TRX-23384,2025-02-03,CUST-282,PROD-2861,Toys,Asia Pacific,439.62,35.17,474.79
TRX-23385,2025-03-10,CUST-964,PROD-1788,Clothing,Europe,211.64,16.93,228.57
TRX-23386,2025-08-15,CUST-929,PROD-4022,Sports,Latin America,51.57,4.13,55.7
TRX-23387,2025-09-14,CUST-129,PROD-2517,Home & Garden,Europe,243.59,19.49,263.08
TRX-23388,2025-11-26,CUST-645,PROD-1056,Toys,Europe,408.7,32.7,441.4
TRX-23389,2025-09-11,CUST-706,PROD-4439,Toys,North America,173.6,13.89,187.49
TRX-23390,2025-01-16,CUST-272,PROD-3652,Sports,North America,307.92,24.63,332.55
TRX-23391,2025-05-31,CUST-396,PROD-2550,Clothing,Latin America,32.86,2.63,35.49
TRX-23392,2025-08-25,CUST-966,PROD-3608,Home & Garden,North America,21.38,1.71,23.09
TRX-23393,2025-07-03,CUST-198,PROD-1858,Clothing,North America,124.87,9.99,134.86
